DCOMIRIS,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,coords,geometry,Social_Housing,kmeans_class,centroids
751135104,75113,Paris 13e Arrondissement,5104,Maison Blanche 4,H,"[(652886.0, 6858273.0), (652954.1, 6858298.0), (653148.0, 6858369.1), (653187.1, 6858289.1), (653209.1, 6858249.0), (653217.1, 6858237.0), (653242.0, 6858189.0), (653251.0, 6858170.0), (653259.0, 6858153.0), (653075.0, 6858081.0), (653070.0, 6858112.0), (653069.0, 6858129.0), (653068.0, 6858145.0), (653064.0, 6858188.0), (653054.0, 6858238.0), (652901.0, 6858209.0), (652886.0, 6858273.0)]","POLYGON ((652886 6858273, 652954.1 6858298, 653148 6858369.1, 653187.1 6858289.1, 653209.1 6858249, 653217.1 6858237, 653242 6858189, 653251 6858170, 653259 6858153, 653075 6858081, 653070 6858112, 653069 6858129, 653068 6858145, 653064 6858188, 653054 6858238, 652901 6858209, 652886 6858273))",0.1723513522371062,1,0.3171300607645825
751135024,75113,Paris 13e Arrondissement,5024,Gare 24,H,"[(653586.0, 6859095.0), (653573.0, 6859111.0), (653557.0, 6859130.0), (653483.0, 6859221.0), (653530.0, 6859264.9), (653581.9, 6859311.0), (653630.1, 6859261.0), (653739.55, 6859152.94), (653844.0, 6859044.9), (653867.0, 6859021.0), (653746.0, 6858915.0), (653680.0, 6858992.0), (653699.9, 6859035.0), (653634.9, 6859106.0), (653628.9, 6859109.1), (653623.9, 6859110.0), (653615.0, 6859109.1), (653605.0, 6859106.0), (653586.0, 6859095.0)]","POLYGON ((653586 6859095, 653573 6859111, 653557 6859130, 653483 6859221, 653530 6859264.9, 653581.9 6859311, 653630.1 6859261, 653739.55 6859152.94, 653844 6859044.9, 653867 6859021, 653746 6858915, 653680 6858992, 653699.9 6859035, 653634.9 6859106, 653628.9 6859109.1, 653623.9 6859110, 653615 6859109.1, 653605 6859106, 653586 6859095))",0.1296344411940546,1,0.3171300607645825
751135122,75113,Paris 13e Arrondissement,5122,Maison Blanche 22,H,"[(652085.1, 6858845.0), (652176.0, 6858807.0), (652216.0, 6858814.1), (652237.0, 6858820.0), (652261.0, 6858824.0), (652334.9, 6858838.0), (652420.9, 6858858.0), (652488.0, 6858876.0), (652501.0, 6858806.0), (652541.1, 6858654.0), (652547.0, 6858631.9), (652484.0, 6858625.9), (652309.0, 6858615.9), (652157.1, 6858608.0), (652128.1, 6858606.0), (652077.0, 6858603.0), (652032.0, 6858610.0), (652035.0, 6858679.0), (652073.0, 6858813.0), (652085.1, 6858845.0)]","POLYGON ((652085.1 6858845, 652176 6858807, 652216 6858814.1, 652237 6858820, 652261 6858824, 652334.9 6858838, 652420.9 6858858, 652488 6858876, 652501 6858806, 652541.1 6858654, 652547 6858631.9, 652484 6858625.9, 652309 6858615.9, 652157.1 6858608, 652128.1 6858606, 652077 6858603, 652032 6858610, 652035 6858679, 652073 6858813, 652085.1 6858845))",0.0,1,0.3171300607645825
751135010,75113,Paris 13e Arrondissement,5010,Gare 10,H,"[(653774.9, 6858411.0), (653635.0, 6858332.0), (653608.0, 6858414.0), (653591.0, 6858462.0), (653527.0, 6858638.0), (653491.0, 6858738.0), (653501.0, 6858741.0), (653538.0, 6858749.0), (653642.0, 6858767.0), (653655.0, 6858739.1), (653677.56, 6858675.58), (653725.0, 6858540.9), (653742.9, 6858489.0), (653774.9, 6858411.0)]","POLYGON ((653774.9 6858411, 653635 6858332, 653608 6858414, 653591 6858462, 653527 6858638, 653491 6858738, 653501 6858741, 653538 6858749, 653642 6858767, 653655 6858739.1, 653677.56 6858675.58, 653725 6858540.9, 653742.9 6858489, 653774.9 6858411))",0.1692765243773771,1,0.3171300607645825
751135105,75113,Paris 13e Arrondissement,5105,Maison Blanche 5,H,"[(652886.0, 6858273.0), (652880.0, 6858300.0), (652854.0, 6858456.0), (652824.0, 6858611.0), (652816.0, 6858650.0), (652846.0, 6858649.0), (652963.0, 6858649.0), (653011.0, 6858651.0), (653019.0, 6858633.0), (653064.0, 6858536.0), (653148.0, 6858369.1), (652954.1, 6858298.0), (652886.0, 6858273.0)]","POLYGON ((652886 6858273, 652880 6858300, 652854 6858456, 652824 6858611, 652816 6858650, 652846 6858649, 652963 6858649, 653011 6858651, 653019 6858633, 653064 6858536, 653148 6858369.1, 652954.1 6858298, 652886 6858273))",0.0803937015469309,1,0.3171300607645825
751135123,75113,Paris 13e Arrondissement,5123,Maison Blanche 23,H,"[(652237.0, 6858820.0), (652247.0, 6858834.0), (652271.0, 6858866.0), (652342.0, 6858947.0), (652346.0, 6858951.0), (652462.0, 6859102.0), (652474.0, 6859127.0), (652487.0, 6859133.0), (652594.0, 6859183.0), (652615.0, 6859193.0), (652621.0, 6859177.0), (652620.0, 6859125.0), (652604.0, 6859090.0), (652544.0, 6858981.0), (652488.0, 6858876.0), (652420.9, 6858858.0), (652334.9, 6858838.0), (652261.0, 6858824.0), (652237.0, 6858820.0)]","POLYGON ((652237 6858820, 652247 6858834, 652271 6858866, 652342 6858947, 652346 6858951, 652462 6859102, 652474 6859127, 652487 6859133, 652594 6859183, 652615 6859193, 652621 6859177, 652620 6859125, 652604 6859090, 652544 6858981, 652488 6858876, 652420.9 6858858, 652334.9 6858838, 652261 6858824, 652237 6858820))",0.0,1,0.3171300607645825
751135203,75113,Paris 13e Arrondissement,5203,Croulebarbe 3,H,"[(652283.9, 6859311.0), (652187.1, 6859218.0), (652089.0, 6859113.0), (652075.0, 6859101.0), (652068.0, 6859103.9), (651988.0, 6859139.0), (651992.0, 6859157.0), (652068.9, 6859389.0), (652138.9, 6859629.0), (652161.0, 6859709.0), (652186.0, 6859720.0), (652263.0, 6859752.9), (652281.0, 6859722.9), (652369.0, 6859616.0), (652388.0, 6859591.9), (652401.9, 6859564.0), (652409.0, 6859537.0), (652410.0, 6859502.0), (652410.0, 6859474.1), (652403.0, 6859427.0), (652323.0, 6859342.0), (652313.0, 6859334.0), (652283.9, 6859311.0)]","POLYGON ((652283.9 6859311, 652187.1 6859218, 652089 6859113, 652075 6859101, 652068 6859103.9, 651988 6859139, 651992 6859157, 652068.9 6859389, 652138.9 6859629, 652161 6859709, 652186 6859720, 652263 6859752.9, 652281 6859722.9, 652369 6859616, 652388 6859591.9, 652401.9 6859564, 652409 6859537, 652410 6859502, 652410 6859474.1, 652403 6859427, 652323 6859342, 652313 6859334, 652283.9 6859311))",0.0503839705903794,1,0.3171300607645825
751135017,75113,Paris 13e Arrondissement,5017,Gare 17,H,"[(654471.0, 6859315.0), (654524.9, 6859248.0), (654552.9, 6859213.0), (654611.0, 6859141.0), (654555.0, 6859103.0), (654518.0, 6859080.0), (654418.0, 6859019.0), (654345.0, 6858974.0), (654304.0, 6859035.0), (654255.0, 6859108.0), (654244.0, 6859127.0), (654316.0, 6859186.0), (654361.0, 6859223.0), (654384.0, 6859242.0), (654449.0, 6859296.0), (654471.0, 6859315.0)]","POLYGON ((654471 6859315, 654524.9 6859248, 654552.9 6859213, 654611 6859141, 654555 6859103, 654518 6859080, 654418 6859019, 654345 6858974, 654304 6859035, 654255 6859108, 654244 6859127, 654316 6859186, 654361 6859223, 654384 6859242, 654449 6859296, 654471 6859315))",0.0452072382404006,1,0.3171300607645825
751134903,75113,Paris 13e Arrondissement,4903,Salpetriere 3,H,"[(652746.0, 6859170.0), (652736.0, 6859197.0), (652694.0, 6859239.0), (652717.0, 6859288.0), (652767.0, 6859388.1), (652789.0, 6859430.0), (652795.0, 6859438.0), (652853.0, 6859558.0), (652865.0, 6859580.0), (653017.1, 6859503.0), (653099.1, 6859463.0), (653116.0, 6859456.0), (653122.0, 6859453.0), (653157.0, 6859407.0), (653165.0, 6859395.0), (653056.1, 6859339.9), (652932.9, 6859279.0), (652870.0, 6859248.9), (652801.0, 6859214.0), (652776.0, 6859185.0), (652746.0, 6859170.0)]","POLYGON ((652746 6859170, 652736 6859197, 652694 6859239, 652717 6859288, 652767 6859388.1, 652789 6859430, 652795 6859438, 652853 6859558, 652865 6859580, 653017.1 6859503, 653099.1 6859463, 653116 6859456, 653122 6859453, 653157 6859407, 653165 6859395, 653056.1 6859339.9, 652932.9 6859279, 652870 6859248.9, 652801 6859214, 652776 6859185, 652746 6859170))",0.0664956150594411,1,0.3171300607645825
751135116,75113,Paris 13e Arrondissement,5116,Maison Blanche 16,H,"[(651803.23, 6858219.1), (651783.01, 6858317.04), (651762.79, 6858414.97), (651742.57, 6858512.9), (651722.35, 6858610.84), (651724.23, 6858626.44), (651786.0, 6858550.0), (651877.0, 6858427.0), (651841.0, 6858263.0), (651814.0, 6858279.0), (651798.09, 6858268.72), (651803.23, 6858219.1)]","POLYGON ((651803.23 6858219.1, 651783.01 6858317.04, 651762.79 6858414.97, 651742.57 6858512.9, 651722.35 6858610.84, 651724.23 6858626.44, 651786 6858550, 651877 6858427, 651841 6858263, 651814 6858279, 651798.09 6858268.72, 651803.23 6858219.1))",0.124964485924341,1,0.3171300607645825
751135032,75113,Paris 13e Arrondissement,5032,Gare 32,A,"[(655143.4, 6858512.7), (655057.53, 6858461.45), (654971.66, 6858410.21), (654885.79, 6858358.96), (654799.91, 6858307.72), (654714.04, 6858256.47), (654628.17, 6858205.23), (654542.3, 6858153.98), (654456.43, 6858102.74), (654426.2, 6858084.7), (654403.66, 6858079.24), (654394.0, 6858109.0), (654288.0, 6858338.0), (654259.0, 6858397.0), (654246.0, 6858407.0), (654297.0, 6858431.0), (654419.0, 6858491.0), (654493.9, 6858535.0), (654547.0, 6858561.0), (654603.0, 6858587.0), (654614.0, 6858592.0), (654676.1, 6858624.0), (654830.0, 6858704.0), (654872.0, 6858735.0), (654910.0, 6858762.0), (654949.0, 6858715.0), (655037.1, 6858618.0), (655131.0, 6858516.0), (655127.3, 6858512.0), (655143.4, 6858512.7)]","POLYGON ((655143.4 6858512.7, 655057.53 6858461.45, 654971.66 6858410.21, 654885.79 6858358.96, 654799.91 6858307.72, 654714.04 6858256.47, 654628.17 6858205.23, 654542.3 6858153.98, 654456.43 6858102.74, 654426.2 6858084.7, 654403.66 6858079.24, 654394 6858109, 654288 6858338, 654259 6858397, 654246 6858407, 654297 6858431, 654419 6858491, 654493.9 6858535, 654547 6858561, 654603 6858587, 654614 6858592, 654676.1 6858624, 654830 6858704, 654872 6858735, 654910 6858762, 654949 6858715, 655037.1 6858618, 655131 6858516, 655127.3 6858512, 655143.4 6858512.7))",0.0795454545454545,1,0.3171300607645825
751135012,75113,Paris 13e Arrondissement,5012,Gare 12,H,"[(654002.0, 6858374.0), (653927.0, 6858517.9), (653823.1, 6858708.0), (653779.0, 6858792.0), (653813.0, 6858799.0), (653856.0, 6858808.0), (653869.0, 6858794.0), (653944.9, 6858717.0), (654008.9, 6858653.0), (654090.0, 6858571.0), (654112.0, 6858548.0), (654132.0, 6858527.0), (654212.0, 6858442.0), (654151.0, 6858415.0), (654002.0, 6858374.0)]","POLYGON ((654002 6858374, 653927 6858517.9, 653823.1 6858708, 653779 6858792, 653813 6858799, 653856 6858808, 653869 6858794, 653944.9 6858717, 654008.9 6858653, 654090 6858571, 654112 6858548, 654132 6858527, 654212 6858442, 654151 6858415, 654002 6858374))",0.0067152575871351,1,0.3171300607645825
751135201,75113,Paris 13e Arrondissement,5201,Croulebarbe 1,H,"[(652426.8, 6859834.4), (652479.1, 6859724.0), (652635.0, 6859390.0), (652678.0, 6859285.0), (652694.0, 6859239.0), (652661.9, 6859216.0), (652653.9, 6859212.0), (652615.0, 6859193.0), (652609.0, 6859208.0), (652487.0, 6859209.5), (652336.0, 6859263.0), (652283.9, 6859311.0), (652313.0, 6859334.0), (652323.0, 6859342.0), (652403.0, 6859427.0), (652410.0, 6859474.1), (652410.0, 6859502.0), (652409.0, 6859537.0), (652401.9, 6859564.0), (652388.0, 6859591.9), (652369.0, 6859616.0), (652281.0, 6859722.9), (652263.0, 6859752.9), (652303.0, 6859770.9), (652374.0, 6859808.0), (652426.8, 6859834.4)]","POLYGON ((652426.8 6859834.4, 652479.1 6859724, 652635 6859390, 652678 6859285, 652694 6859239, 652661.9 6859216, 652653.9 6859212, 652615 6859193, 652609 6859208, 652487 6859209.5, 652336 6859263, 652283.9 6859311, 652313 6859334, 652323 6859342, 652403 6859427, 652410 6859474.1, 652410 6859502, 652409 6859537, 652401.9 6859564, 652388 6859591.9, 652369 6859616, 652281 6859722.9, 652263 6859752.9, 652303 6859770.9, 652374 6859808, 652426.8 6859834.4))",0.0558047104558903,1,0.3171300607645825
751135099,75113,Paris 13e Arrondissement,5099,Seine et Berges,D,"[(654471.0, 6859315.0), (654450.0, 6859339.9), (654220.1, 6859618.9), (654122.1, 6859762.0), (654101.1, 6859793.0), (654091.0, 6859810.0), (654071.55, 6859844.5), (654047.0, 6859888.0), (654037.9, 6859903.1), (654046.0, 6859909.0), (654056.0, 6859918.0), (654073.0, 6859931.0), (654097.49, 6859947.54), (654129.06, 6859916.72), (654192.25, 6859839.21), (654255.44, 6859761.71), (654318.62, 6859684.2), (654381.81, 6859606.69), (654445.0, 6859529.18), (654482.4, 6859483.3), (654544.43, 6859404.86), (654606.46, 6859326.43), (654665.4, 6859251.9), (654727.99, 6859173.91), (654790.58, 6859095.92), (654853.18, 6859017.93), (654907.7, 6858950.0), (654971.92, 6858873.34), (655036.13, 6858796.68), (655100.35, 6858720.03), (655135.3, 6858678.3), (655199.79, 6858601.87), (655221.2, 6858576.5), (655174.9, 6858538.2), (655143.4, 6858512.7), (655127.3, 6858512.0), (655131.0, 6858516.0), (655037.1, 6858618.0), (654949.0, 6858715.0), (654910.0, 6858762.0), (654902.0, 6858770.9), (654846.0, 6858844.9), (654766.0, 6858947.9), (654718.0, 6859008.0), (654670.0, 6859068.0), (654611.0, 6859141.0), (654552.9, 6859213.0), (654524.9, 6859248.0), (654471.0, 6859315.0)]","POLYGON ((654471 6859315, 654450 6859339.9, 654220.1 6859618.9, 654122.1 6859762, 654101.1 6859793, 654091 6859810, 654071.55 6859844.5, 654047 6859888, 654037.9 6859903.1, 654046 6859909, 654056 6859918, 654073 6859931, 654097.49 6859947.54, 654129.06 6859916.72, 654192.25 6859839.21, 654255.44 6859761.71, 654318.62 6859684.2, 654381.81 6859606.69, 654445 6859529.18, 654482.4 6859483.3, 654544.43 6859404.86, 654606.46 6859326.43, 654665.4 6859251.9, 654727.99 6859173.91, 654790.58 6859095.92, 654853.18 6859017.93, 654907.7 6858950, 654971.92 6858873.34, 655036.13 6858796.68, 655100.35 6858720.03, 655135.3 6858678.3, 655199.79 6858601.87, 655221.2 6858576.5, 655174.9 6858538.2, 655143.4 6858512.7, 655127.3 6858512, 655131 6858516, 655037.1 6858618, 654949 6858715, 654910 6858762, 654902 6858770.9, 654846 6858844.9, 654766 6858947.9, 654718 6859008, 654670 6859068, 654611 6859141, 654552.9 6859213, 654524.9 6859248, 654471 6859315))",0.0,1,0.3171300607645825
751134907,75113,Paris 13e Arrondissement,4907,Salpetriere 7,H,"[(652787.06, 6860002.94), (652877.45, 6860045.72), (652967.84, 6860088.5), (653058.23, 6860131.28), (653128.0, 6860164.3), (653143.2, 6860189.1), (653159.9, 6860182.0), (653145.0, 6860145.0), (653108.0, 6860081.0), (652993.0, 6859844.1), (652975.9, 6859808.0), (652934.0, 6859724.0), (652903.0, 6859787.0), (652861.0, 6859875.0), (652856.0, 6859885.0), (652830.9, 6859937.0), (652810.0, 6859981.0), (652807.16, 6860006.92), (652787.06, 6860002.94)]","POLYGON ((652787.06 6860002.94, 652877.45 6860045.72, 652967.84 6860088.5, 653058.23 6860131.28, 653128 6860164.3, 653143.2 6860189.1, 653159.9 6860182, 653145 6860145, 653108 6860081, 652993 6859844.1, 652975.9 6859808, 652934 6859724, 652903 6859787, 652861 6859875, 652856 6859885, 652830.9 6859937, 652810 6859981, 652807.16 6860006.92, 652787.06 6860002.94))",0.1617556003452343,1,0.3171300607645825
751145310,75114,Paris 14e Arrondissement,5310,Montparnasse 10,H,"[(651385.52, 6860124.68), (651373.5, 6860129.23), (651369.3, 6860124.1), (651233.94, 6859934.0), (651139.98, 6859792.0), (650999.0, 6859571.0), (650984.0, 6859634.03), (650928.0, 6859866.1), (650908.0, 6859946.1), (650892.0, 6860015.01), (650885.0, 6860051.0), (650907.57, 6860074.03), (650973.8, 6860140.3), (651008.9, 6860175.2), (651014.8, 6860169.2), (651045.9, 6860134.3), (651060.8, 6860117.3), (651166.5, 6860213.0), (651180.45, 6860226.48), (651203.84, 6860214.78), (651293.1, 6860169.7), (651308.1, 6860164.6), (651347.8, 6860139.3), (651385.52, 6860124.68)]","POLYGON ((651385.52 6860124.68, 651373.5 6860129.23, 651369.3 6860124.1, 651233.94 6859934, 651139.98 6859792, 650999 6859571, 650984 6859634.03, 650928 6859866.1, 650908 6859946.1, 650892 6860015.01, 650885 6860051, 650907.57 6860074.03, 650973.8 6860140.3, 651008.9 6860175.2, 651014.8 6860169.2, 651045.9 6860134.3, 651060.8 6860117.3, 651166.5 6860213, 651180.45 6860226.48, 651203.84 6860214.78, 651293.1 6860169.7, 651308.1 6860164.6, 651347.8 6860139.3, 651385.52 6860124.68))",0.0,1,0.3171300607645825
751145307,75114,Paris 14e Arrondissement,5307,Montparnasse 7,H,"[(650757.54, 6860440.21), (650790.62, 6860423.39), (650777.3, 6860416.8), (650624.8, 6860379.5), (650452.0, 6860343.1), (650432.7, 6860428.9), (650406.41, 6860564.9), (650390.8, 6860548.0), (650436.2, 6860597.6), (650447.2, 6860597.5), (650457.64, 6860592.17), (650546.7, 6860546.7), (650579.02, 6860530.38), (650668.28, 6860485.29), (650757.54, 6860440.21)]","POLYGON ((650757.54 6860440.21, 650790.62 6860423.39, 650777.3 6860416.8, 650624.8 6860379.5, 650452 6860343.1, 650432.7 6860428.9, 650406.41 6860564.9, 650390.8 6860548, 650436.2 6860597.6, 650447.2 6860597.5, 650457.64 6860592.17, 650546.7 6860546.7, 650579.02 6860530.38, 650668.28 6860485.29, 650757.54 6860440.21))",0.0,1,0.3171300607645825
751145306,75114,Paris 14e Arrondissement,5306,Montparnasse 6,H,"[(650275.0, 6860036.0), (650246.0, 6860143.96), (650233.0, 6860187.89), (650228.1, 6860203.8), (650225.4, 6860211.7), (650225.2, 6860220.4), (650138.9, 6860289.3), (650181.51, 6860333.06), (650251.27, 6860404.71), (650321.04, 6860476.35), (650390.8, 6860548.0), (650406.41, 6860564.9), (650432.7, 6860428.9), (650452.0, 6860343.1), (650447.0, 6860336.0), (650439.0, 6860326.03), (650403.0, 6860263.07), (650285.0, 6860053.0), (650275.0, 6860036.0)]","POLYGON ((650275 6860036, 650246 6860143.96, 650233 6860187.89, 650228.1 6860203.8, 650225.4 6860211.7, 650225.2 6860220.4, 650138.9 6860289.3, 650181.51 6860333.06, 650251.27 6860404.71, 650321.04 6860476.35, 650390.8 6860548, 650406.41 6860564.9, 650432.7 6860428.9, 650452 6860343.1, 650447 6860336, 650439 6860326.03, 650403 6860263.07, 650285 6860053, 650275 6860036))",0.0030971135648566,1,0.3171300607645825
751145509,75114,Paris 14e Arrondissement,5509,Petit Montrouge 9,H,"[(650838.9, 6858848.0), (650840.8, 6858848.0), (650984.74, 6858844.16), (650997.0, 6858843.0), (650987.0, 6858837.0), (650897.0, 6858776.0), (650831.0, 6858730.0), (650807.0, 6858711.0), (650769.0, 6858688.0), (650690.0, 6858746.0), (650733.0, 6858846.0), (650747.99, 6858846.0), (650781.9, 6858845.0), (650838.9, 6858848.0)]","POLYGON ((650838.9 6858848, 650840.8 6858848, 650984.74 6858844.16, 650997 6858843, 650987 6858837, 650897 6858776, 650831 6858730, 650807 6858711, 650769 6858688, 650690 6858746, 650733 6858846, 650747.99 6858846, 650781.9 6858845, 650838.9 6858848))",0.003256858923632,1,0.3171300607645825
751145402,75114,Paris 14e Arrondissement,5402,Parc de Montsouris 2,H,"[(650832.0, 6858216.0), (650864.06, 6858345.0), (650873.1, 6858383.0), (650879.0, 6858417.0), (650949.0, 6858395.9), (651016.0, 6858401.1), (651248.5, 6858440.6), (651266.45, 6858443.59), (651314.87, 6858451.47), (651362.61, 6858458.22), (651542.0, 6858481.8), (651553.0, 6858481.8), (651582.1, 6858482.7), (651647.1, 6858484.8), (651656.9, 6858486.0), (651742.57, 6858512.9), (651762.79, 6858414.97), (651783.01, 6858317.04), (651803.23, 6858219.1), (651823.46, 6858121.17), (651843.68, 6858023.23), (651863.9, 6857925.3), (651863.63, 6857904.89), (651862.7, 6857905.0), (651697.4, 6857940.7), (651664.03, 6857948.79), (651489.9, 6858001.0), (651360.02, 6858040.94), (651208.08, 6858090.41), (651031.55, 6858148.96), (650935.01, 6858181.99), (650832.0, 6858216.0)]","POLYGON ((650832 6858216, 650864.06 6858345, 650873.1 6858383, 650879 6858417, 650949 6858395.9, 651016 6858401.1, 651248.5 6858440.6, 651266.45 6858443.59, 651314.87 6858451.47, 651362.61 6858458.22, 651542 6858481.8, 651553 6858481.8, 651582.1 6858482.7, 651647.1 6858484.8, 651656.9 6858486, 651742.57 6858512.9, 651762.79 6858414.97, 651783.01 6858317.04, 651803.23 6858219.1, 651823.46 6858121.17, 651843.68 6858023.23, 651863.9 6857925.3, 651863.63 6857904.89, 651862.7 6857905, 651697.4 6857940.7, 651664.03 6857948.79, 651489.9 6858001, 651360.02 6858040.94, 651208.08 6858090.41, 651031.55 6858148.96, 650935.01 6858181.99, 650832 6858216))",0.0690015878652097,1,0.3171300607645825
751145625,75114,Paris 14e Arrondissement,5625,Plaisance 25,A,"[(649726.6, 6858856.6), (649705.0, 6858833.59), (649699.89, 6858828.39), (649671.36, 6858799.51), (649657.18, 6858785.21), (649645.08, 6858773.03), (649622.0, 6858749.9), (649567.0, 6858695.0), (649558.0, 6858705.02), (649466.0, 6858814.1), (649440.9, 6858844.0), (649442.93, 6858848.0), (649451.0, 6858869.0), (649358.0, 6858902.0), (649295.0, 6858924.0), (649171.0, 6858967.0), (649233.0, 6859009.92), (649283.0, 6859044.9), (649411.0, 6859135.0), (649475.0, 6859178.0), (649556.0, 6859094.0), (649756.0, 6858888.0), (649747.83, 6858878.36), (649726.6, 6858856.6)]","POLYGON ((649726.6 6858856.6, 649705 6858833.59, 649699.89 6858828.39, 649671.36 6858799.51, 649657.18 6858785.21, 649645.08 6858773.03, 649622 6858749.9, 649567 6858695, 649558 6858705.02, 649466 6858814.1, 649440.9 6858844, 649442.93 6858848, 649451 6858869, 649358 6858902, 649295 6858924, 649171 6858967, 649233 6859009.92, 649283 6859044.9, 649411 6859135, 649475 6859178, 649556 6859094, 649756 6858888, 649747.83 6858878.36, 649726.6 6858856.6))",0.0,1,0.3171300607645825
751145622,75114,Paris 14e Arrondissement,5622,Plaisance 22,H,"[(650511.6, 6859492.8), (650440.0, 6859387.0), (650428.94, 6859429.94), (650411.9, 6859500.9), (650396.53, 6859563.97), (650374.1, 6859653.0), (650357.0, 6859708.0), (650341.9, 6859778.0), (650449.1, 6859724.0), (650507.32, 6859693.48), (650557.32, 6859666.6), (650589.5, 6859648.8), (650547.5, 6859560.7), (650511.6, 6859492.8)]","POLYGON ((650511.6 6859492.8, 650440 6859387, 650428.94 6859429.94, 650411.9 6859500.9, 650396.53 6859563.97, 650374.1 6859653, 650357 6859708, 650341.9 6859778, 650449.1 6859724, 650507.32 6859693.48, 650557.32 6859666.6, 650589.5 6859648.8, 650547.5 6859560.7, 650511.6 6859492.8))",0.0029062911824733,1,0.3171300607645825
751145510,75114,Paris 14e Arrondissement,5510,Petit Montrouge 10,H,"[(650892.1, 6859056.7), (651030.5, 6859062.6), (651096.9, 6859066.3), (651054.79, 6858977.57), (650997.0, 6858843.0), (650984.74, 6858844.16), (650840.8, 6858848.0), (650838.9, 6858848.0), (650831.42, 6858910.9), (650819.21, 6858965.65), (650805.0, 6859048.0), (650892.1, 6859056.7)]","POLYGON ((650892.1 6859056.7, 651030.5 6859062.6, 651096.9 6859066.3, 651054.79 6858977.57, 650997 6858843, 650984.74 6858844.16, 650840.8 6858848, 650838.9 6858848, 650831.42 6858910.9, 650819.21 6858965.65, 650805 6859048, 650892.1 6859056.7))",0.0,1,0.3171300607645825
751145302,75114,Paris 14e Arrondissement,5302,Montparnasse 2,H,"[(651292.0, 6859431.1), (651263.0, 6859440.0), (651237.9, 6859449.0), (651223.92, 6859454.98), (651158.53, 6859483.42), (651072.7, 6859523.4), (651058.7, 6859530.7), (651036.3, 6859544.1), (651023.6, 6859552.5), (651010.3, 6859561.4), (650999.0, 6859571.0), (651139.98, 6859792.0), (651233.94, 6859934.0), (651369.3, 6860124.1), (651373.5, 6860129.23), (651385.52, 6860124.68), (651478.76, 6860088.54), (651572.0, 6860052.4), (651537.83, 6860065.54), (651529.98, 6860049.02), (651426.7, 6859830.3), (651395.7, 6859745.3), (651334.7, 6859607.1), (651296.9, 6859450.0), (651292.0, 6859431.1)]","POLYGON ((651292 6859431.1, 651263 6859440, 651237.9 6859449, 651223.92 6859454.98, 651158.53 6859483.42, 651072.7 6859523.4, 651058.7 6859530.7, 651036.3 6859544.1, 651023.6 6859552.5, 651010.3 6859561.4, 650999 6859571, 651139.98 6859792, 651233.94 6859934, 651369.3 6860124.1, 651373.5 6860129.23, 651385.52 6860124.68, 651478.76 6860088.54, 651572 6860052.4, 651537.83 6860065.54, 651529.98 6860049.02, 651426.7 6859830.3, 651395.7 6859745.3, 651334.7 6859607.1, 651296.9 6859450, 651292 6859431.1))",0.048784037634773,1,0.3171300607645825
751145311,75114,Paris 14e Arrondissement,5311,Montparnasse 11,A,"[(651395.7, 6859745.3), (651426.7, 6859830.3), (651529.98, 6860049.02), (651537.83, 6860065.54), (651572.0, 6860052.4), (651611.9, 6860038.72), (651706.5, 6860006.3), (651700.1, 6859926.07), (651692.15, 6859826.38), (651684.2, 6859726.7), (651684.13, 6859724.46), (651676.9, 6859683.2), (651664.4, 6859686.1), (651538.7, 6859718.3), (651395.7, 6859745.3)]","POLYGON ((651395.7 6859745.3, 651426.7 6859830.3, 651529.98 6860049.02, 651537.83 6860065.54, 651572 6860052.4, 651611.9 6860038.72, 651706.5 6860006.3, 651700.1 6859926.07, 651692.15 6859826.38, 651684.2 6859726.7, 651684.13 6859724.46, 651676.9 6859683.2, 651664.4 6859686.1, 651538.7 6859718.3, 651395.7 6859745.3))",0.0379599754099695,1,0.3171300607645825
751145504,75114,Paris 14e Arrondissement,5504,Petit Montrouge 4,H,"[(649955.0, 6858523.0), (650002.0, 6858606.0), (650033.0, 6858654.0), (650046.0, 6858673.0), (650123.12, 6858646.61), (650167.7, 6858626.5), (650196.1, 6858606.2), (650185.03, 6858599.29), (650169.7, 6858589.7), (650353.9, 6858525.1), (650500.0, 6858474.0), (650490.0, 6858422.0), (650475.0, 6858336.0), (650395.05, 6858367.0), (650257.09, 6858416.0), (650181.1, 6858441.0), (650056.0, 6858484.1), (650040.0, 6858490.04), (650026.0, 6858497.0), (649955.0, 6858523.0)]","POLYGON ((649955 6858523, 650002 6858606, 650033 6858654, 650046 6858673, 650123.12 6858646.61, 650167.7 6858626.5, 650196.1 6858606.2, 650185.03 6858599.29, 650169.7 6858589.7, 650353.9 6858525.1, 650500 6858474, 650490 6858422, 650475 6858336, 650395.05 6858367, 650257.09 6858416, 650181.1 6858441, 650056 6858484.1, 650040 6858490.04, 650026 6858497, 649955 6858523))",0.0100503948653517,1,0.3171300607645825
